dim,func_name,gap_type,approach,auroc,aupr,spearman,aurc,oracle_aurc,jsd,mi,brier,nlpd
3,gaussian_3d,empty,standard_disagreement,0.05542957923910304,0.17700770078943434,-0.09692297781127605,0.14885341372086078,0.06586162898301376,0.6152995348084455,0.5937986461241971,0.3506552076171409,0.0715953461693426
3,gaussian_3d,empty,standard_proximity,0.12063072142437223,0.18873103479860862,-0.03987507396259039,0.14243286642625855,0.06586162898301376,0.566497264298208,0.5308133814159705,0.3777110031018302,0.058551274764661584
3,gaussian_3d,sparse,chen_variance,0.06215167548500882,0.172470729609122,0.209183496359974,0.09559507107593439,0.04969568456538408,0.5810937737225882,0.5571664947462069,0.3345146684207942,0.0023177917201947025
3,gaussian_3d,sparse,likelihood_credal,0.04531620055429579,0.17192458476870037,0.22737531223197743,0.09478439621659028,0.04969568456538408,0.6784332066447777,0.648656393279084,0.36446374549016536,0.2517739868076022
3,gaussian_3d,sparse,proximity_auto_lambda,0.16207441001091794,0.18874520882041187,0.1950100754653709,0.09765396258206219,0.04969568456538408,0.510309496481,0.46789985252317684,0.3366887077715713,0.06295238202189955
3,gaussian_3d,sparse,proximity_b,0.1441790543377845,0.18652357567010225,0.2047669057293428,0.09686054641047512,0.04969568456538408,0.6519227291436829,0.6152374201500772,0.34811270400744015,0.005956705981968671
3,gaussian_3d,sparse,proximity_bc,0.14524397413286302,0.1862868799041742,0.20226021698461483,0.09693986669748109,0.04969568456538408,0.5545353489468791,0.5151240524658929,0.3458191999514965,0.004234670574271975
3,gaussian_3d,sparse,shaker_entropy,0.052549760644998736,0.17163610363393803,0.21493530665776056,0.09527573034302125,0.04969568456538408,0.6116355549422575,0.5879745056018982,0.35825582664543504,0.07421524145453622
3,gaussian_3d,sparse,smac3_variance,0.06063576047703032,0.17228314233815953,0.21057605534249016,0.0955606942162606,0.04969568456538408,0.5855053878237467,0.5618748082792752,0.3475043715368547,0.002309608916311631
3,gaussian_3d,sparse,standard_disagreement,0.06063576047703032,0.17228314233815953,0.21057605534249016,0.0955606942162606,0.04969568456538408,0.5855053878237467,0.5618748082792752,0.34750437153685343,0.002309608916314001
3,gaussian_3d,sparse,standard_proximity,0.09667926429831193,0.17923914979171476,0.2193156217253835,0.09560680096466405,0.04969568456538408,0.5786699673003692,0.5409458518137952,0.3813030647013563,0.012794476145821925
3,quadratic_3d,empty,chen_variance,0.7543890148652054,0.604829791682841,0.1471043101834895,0.09921126638088118,0.0497075570916378,0.22071223303959805,0.21909379780895702,0.17917343504797664,0.050944658305044556
3,quadratic_3d,empty,likelihood_credal,0.6594515831023768,0.45058360741386555,0.11839718939828091,0.1010728377493534,0.0497075570916378,0.14379828087122018,0.1351710120698178,0.2336229507706197,0.24094078574049732
3,quadratic_3d,empty,proximity_auto_lambda,0.4207592172671538,0.24527671359377926,0.011402703031605078,0.1090610898458757,0.0497075570916378,0.14198862004632348,0.1254731910054884,0.2747296100755399,-0.009369602867686996
3,quadratic_3d,empty,proximity_b,0.39283614680440077,0.23681781054546708,0.016172282111875127,0.10892014439237664,0.0497075570916378,0.1899487703853384,0.16985735766248805,0.28691138534432775,-0.06753112475009204
3,quadratic_3d,empty,proximity_bc,0.41604266397917194,0.2438349970066758,0.023448142965666725,0.10820715609587764,0.0497075570916378,0.15129918570120665,0.13344869225138642,0.2810627962731548,-0.06586982444503128
3,quadratic_3d,empty,shaker_entropy,0.7173074661963551,0.5496503419861827,0.12942435415512824,0.10023900767601909,0.0497075570916378,0.1790400599006681,0.1768220277539369,0.19723667660548125,0.10807054366956671
3,quadratic_3d,empty,smac3_variance,0.7561081716637272,0.610427437561152,0.14720289468189232,0.09906085825631769,0.0497075570916378,0.22871797550394216,0.22886709400830288,0.1801861645700881,0.05054574766277304
3,quadratic_3d,empty,standard_disagreement,0.7561081716637272,0.610427437561152,0.14720289468189232,0.09906085825631769,0.0497075570916378,0.22871797550394216,0.22886709400830288,0.1801861645700882,0.050545747662772485
3,quadratic_3d,empty,standard_proximity,0.3881489879902578,0.23500252926067441,0.042858970625445705,0.10638866712762564,0.0497075570916378,0.2115328450389329,0.18621680557610684,0.30731320282500857,-0.06736721414621703
3,quadratic_3d,sparse,chen_variance,0.7470681111950953,0.4776951578960616,0.07979727329465533,0.09175771084804928,0.04338805466651615,0.22096285773461619,0.20372612858854447,0.1948662773043743,0.028777126268438452
3,quadratic_3d,sparse,likelihood_credal,0.7006567565297724,0.4193437119402773,0.09043968736914008,0.0908780128266591,0.04338805466651615,0.20296999780419192,0.18515096546555831,0.23341119846346675,0.23459199143075743
3,quadratic_3d,sparse,proximity_auto_lambda,0.5482287729906777,0.3288930178041422,0.05316995754921212,0.09416683587990651,0.04338805466651615,0.1560941902379675,0.1419760907571948,0.2703647327343323,-0.01653696927783224
3,quadratic_3d,sparse,proximity_b,0.5291735953640716,0.3103770099840131,0.06571468446878255,0.09309053572151361,0.04338805466651615,0.2026602900172549,0.18454205405131227,0.2820882493561507,-0.07828116527572504
3,quadratic_3d,sparse,proximity_bc,0.5443272864701436,0.325647911413587,0.06501222506567353,0.09320498795693387,0.04338805466651615,0.16976818792691115,0.1533497892863183,0.2774584656520234,-0.07643251720047893
3,quadratic_3d,sparse,shaker_entropy,0.7482203745695808,0.4792696029101164,0.07646635087027939,0.0919809087227554,0.04338805466651615,0.23221300756217372,0.21322178043678872,0.20322482233916986,0.0954727542514076
3,quadratic_3d,sparse,smac3_variance,0.7527882758041489,0.48449622226307526,0.07968500036213141,0.09183119826258376,0.04338805466651615,0.23507701462678104,0.21512451416315606,0.1953901080391774,0.02933611485057693
3,quadratic_3d,sparse,standard_disagreement,0.7527882758041489,0.48449622226307526,0.07968500036213141,0.09183119826258376,0.04338805466651615,0.23507701462678104,0.21512451416315606,0.19539010803917764,0.029336114850577053
3,quadratic_3d,sparse,standard_proximity,0.4938259007306627,0.2767818201553462,0.06731773031458352,0.09273713089050303,0.04338805466651615,0.24533502948693836,0.21739184305513132,0.30046949315084415,-0.08086350487754258
4,quadratic_4d,empty,chen_variance,0.584995238095238,0.34601150766636474,0.08831062031062031,0.12301552881713393,0.05932850125272511,0.09372331381508577,0.08505992851255226,0.2323362200415095,0.21453370575267572
4,quadratic_4d,empty,likelihood_credal,0.5199775510204081,0.289553933121316,0.12009906181334754,0.11886242534845734,0.05932850125272511,0.11390622380096331,0.10044005942251315,0.270285284790556,0.37843340373315876
4,quadratic_4d,empty,proximity_auto_lambda,0.3963823129251701,0.23880574388780015,0.0625928185928186,0.12419869219185976,0.05932850125272511,0.1723531578079743,0.15072717022503035,0.2820661861049498,0.09666333917963352
4,quadratic_4d,empty,proximity_b,0.3965891156462585,0.23820213598276577,0.07636306379163522,0.12296721100049611,0.05932850125272511,0.1937992903832772,0.17115859649661894,0.28940512068648944,0.04282084281941808
4,quadratic_4d,empty,proximity_bc,0.3974421768707483,0.2385702606478219,0.07514089430719328,0.12307886333033276,0.05932850125272511,0.18218220274991806,0.16082988520123212,0.2877874380195688,0.042731173902816125
4,quadratic_4d,empty,shaker_entropy,0.5757564625850341,0.3324925517617317,0.0873157576014719,0.1224772035849304,0.05932850125272511,0.09731290860175247,0.08724257903178616,0.2402017518250645,0.27590975347828683
4,quadratic_4d,empty,smac3_variance,0.5888646258503402,0.3473423368514088,0.08972344515201659,0.12266563666474249,0.05932850125272511,0.09464133094126045,0.08546686929646787,0.23272523779628013,0.21458482572724571
4,quadratic_4d,empty,standard_disagreement,0.5888646258503402,0.3473423368514088,0.08972344515201659,0.12266563666474249,0.05932850125272511,0.09464133094126045,0.08546686929646787,0.2327252377962799,0.2145848257272452
4,quadratic_4d,empty,standard_proximity,0.32719659863945577,0.21859016411082038,0.049411735695627824,0.1253557466535851,0.05932850125272511,0.27533659656908543,0.24248329186320663,0.33016582623849594,0.04732592624946868
4,quadratic_4d,sparse,chen_variance,0.5293591836734695,0.2867464255408242,0.10522888865746009,0.10755938308380268,0.05160376674662781,0.12546043437351206,0.1098693052662638,0.24097927957975096,0.19022088683494412
4,quadratic_4d,sparse,likelihood_credal,0.47524761904761903,0.26071414699953144,0.16068130068130068,0.10277042795996279,0.05160376674662781,0.1875314289829273,0.1659511830252089,0.2739949450030209,0.36295974952438165
