dim,gap_type,approach,auroc,auroc,aupr,aupr,spearman,spearman,aurc,aurc,oracle_aurc,oracle_aurc,jsd,jsd,mi,mi,brier,brier,nlpd,nlpd
,,,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem,mean,sem
4,sparse,likelihood_credal,0.5189385487528345,0.021110609592626364,0.2832788654571469,0.00896989408837333,0.3488338711195854,0.048211381690107996,0.16347301624752833,0.02232963318747858,0.10101865487803116,0.016856956854974955,0.251787925272524,0.03734754378640024,0.22664575997678837,0.03425662782171758,0.2701796813238439,0.0047369458123646,0.6266244719310949,0.10229090630404203
4,sparse,proximity_auto_lambda,0.40996632653061227,0.01864327923207008,0.24371266232490713,0.006517919174190788,0.29573961048520725,0.03972349671514306,0.17725903834401655,0.026232997494036396,0.10101865487803116,0.016856956854974955,0.16262116481772831,0.014936033019867697,0.14400596572980473,0.013504725738544245,0.28167618227516317,0.0090888407892168,0.47515693046999546,0.13673951228959264
4,sparse,proximity_b,0.42379387755102044,0.021382331789265463,0.2490254528065966,0.007704147525949898,0.3105753441417774,0.0407423826145444,0.17374835551990248,0.025253053727169454,0.10101865487803116,0.016856956854974955,0.19364671850308254,0.01856887029978895,0.17289667891836313,0.017012678636251242,0.28172087438121424,0.007489519178156869,0.42388438360409664,0.13739773298142122
4,sparse,proximity_bc,0.41457619047619043,0.02005728354097004,0.24559188599739323,0.007070040858277888,0.3104961276389848,0.04080639972940962,0.17393394514913105,0.025297134960538783,0.10101865487803116,0.016856956854974955,0.17859491767479874,0.01647218490978489,0.15860738536467975,0.01498398677733221,0.2804720702906837,0.007214378808831766,0.42290872420447767,0.1373463515455853
4,sparse,shaker_entropy,0.535179365079365,0.020762763778369518,0.2928819000714097,0.008449582813536999,0.2908054256625685,0.039643368191924724,0.1782982756793379,0.026297315333114246,0.10101865487803116,0.016856956854974955,0.20904553592204397,0.03066123041710771,0.18620812426260044,0.027578121404300167,0.27025665790148323,0.007609890923105536,0.5564366695281004,0.11592195154226224
4,sparse,smac3_variance,0.5342521541950114,0.018964180372102492,0.291609168337254,0.007680234230919767,0.32586651272365563,0.050240395042228124,0.16683062820315755,0.022664142282527274,0.10101865487803116,0.016856956854974955,0.20010704932488424,0.030167837979563364,0.17830124872279388,0.02720284026381248,0.25875261922712267,0.004286435143150317,0.48634201307568226,0.11703461540250702
4,sparse,standard_disagreement,0.5342521541950114,0.018964180372102492,0.291609168337254,0.007680234230919767,0.32586651272365563,0.050240395042228124,0.16683062820315755,0.022664142282527274,0.10101865487803116,0.016856956854974955,0.20010704932488424,0.030167837979563364,0.17830124872279388,0.02720284026381248,0.2587526192271228,0.004286435143150311,0.48634201307568226,0.11703461540250702
4,sparse,standard_proximity,0.4468706349206349,0.02800593327203886,0.2619875279770648,0.009894728760060175,0.31522415677732923,0.03972601002993987,0.17376430558239322,0.025489460577887008,0.10101865487803116,0.016856956854974955,0.2258362213252862,0.024536498790218523,0.20236012383641752,0.02214467763022265,0.3128113250565044,0.012686928368589534,0.43807249120596914,0.139281565789332
5,empty,chen_variance,0.3053045351473923,0.0493359232454284,0.23346475304292386,0.01218679053521056,0.23223121642761507,0.0500299858056979,0.21454986522029684,0.017539439578654788,0.11622045567944947,0.01173112251628021,0.35482804193557477,0.08229661299695977,0.34247289762537314,0.08174013040639044,0.291666277021532,0.010114548883721678,0.6531550367381734,0.10307521762008197
5,empty,likelihood_credal,0.2802818594104308,0.04605474299457793,0.22138165557155998,0.010069688984530744,0.2613050068129477,0.050457376950597474,0.2070581202448342,0.01636364980656603,0.11622045567944947,0.01173112251628021,0.3969705333787402,0.08071036965636308,0.38064377770907126,0.08057437260183503,0.3075415089468186,0.00847771537958598,0.7614152687190788,0.08672590993106219
5,empty,proximity_auto_lambda,0.26592913832199544,0.04418062037125268,0.21983562529909342,0.0119278004483665,0.21701616456621278,0.04747546642794866,0.21879532749782876,0.018716244275526005,0.11622045567944947,0.01173112251628021,0.38073270828733663,0.07161560316660648,0.36060020112313557,0.07040351808951682,0.30697476324728845,0.007328645071302207,0.6173994868630719,0.11683670263798274
5,empty,proximity_b,0.26127346938775514,0.04307272910191743,0.21698127278421045,0.01080027549675633,0.22422341209144248,0.046432868292186937,0.21755188399717834,0.018788240716821315,0.11622045567944947,0.01173112251628021,0.3999797568186822,0.07048258292825205,0.3790256364930211,0.06977758431786946,0.3109120394285201,0.006362260355455114,0.5798473356094689,0.12030159780946151
