Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
epistemic_proximity_b,-0.998243,0.002675,0.001196,5/5,-1.000000,-0.993915
epistemic_likelihood_credal,-0.997802,0.003646,0.001630,5/5,-1.000000,-0.991596
smac3_bo (Baseline),-0.997214,0.006003,0.002685,5/5,-1.000000,-0.986479
epistemic_proximity_auto_lambda,-0.996783,0.007190,0.003216,5/5,-1.000000,-0.983920
epistemic_standard_proximity,-0.996374,0.005001,0.002237,5/5,-1.000000,-0.990087
epistemic_standard_disagreement,-0.995196,0.006879,0.003076,5/5,-1.000000,-0.985144
epistemic_proximity_bc,-0.993508,0.006026,0.002695,5/5,-1.000000,-0.987811
epistemic_chen_variance,-0.991202,0.005014,0.002242,5/5,-0.998270,-0.984780
epistemic_shaker_entropy,-0.976512,0.023298,0.010419,5/5,-0.999969,-0.939390
