Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
smac3_bo (Baseline),-0.986022,0.001256,0.000561,5/5,-0.988231,-0.985092
epistemic_proximity_b,-0.983396,0.001481,0.000662,5/5,-0.985440,-0.981517
epistemic_standard_proximity,-0.982929,0.004358,0.001949,5/5,-0.987334,-0.975708
epistemic_proximity_bc,-0.981168,0.002391,0.001069,5/5,-0.983504,-0.977532
epistemic_standard_disagreement,-0.980884,0.008296,0.003710,5/5,-0.986261,-0.966169
epistemic_proximity_auto_lambda,-0.980247,0.002207,0.000987,5/5,-0.983241,-0.977532
epistemic_chen_variance,-0.980119,0.008046,0.003598,5/5,-0.985547,-0.966169
epistemic_likelihood_credal,-0.977051,0.003053,0.001365,5/5,-0.980647,-0.972641
epistemic_shaker_entropy,-0.975492,0.005688,0.002544,5/5,-0.980647,-0.966169
