func_name,dim,noise_name,rf_config,seed,approach,global_spearman_true,global_spearman_resid,global_log_pearson_true,global_mse_var,global_rmse_var,global_nlpd_aleatoric,id_only_spearman_true,id_only_spearman_resid,id_only_log_pearson_true,id_only_mse_var,id_only_rmse_var,id_only_nlpd_aleatoric,ood_only_spearman_true,ood_only_spearman_resid,ood_only_log_pearson_true,ood_only_mse_var,ood_only_rmse_var,ood_only_nlpd_aleatoric,ood_id_variance_ratio
sin_cos_13d,13,hetero_localized,RF_Overfit_Leaf1,3,shaker_entropy,0.7054479188739013,0.4629496089800028,0.0,16.28366400213292,4.035302219429534,11321241.767051788,0.6650980102444507,0.3903389928837706,0.0,16.285062135452783,4.0354754534568515,5399510.52473207,-0.030681782691526903,-0.023823006657741216,0.0,16.27807828901601,4.034610054146002,34979280.24246568,-330552317.0651915
sin_cos_13d,13,hetero_localized,RF_Overfit_Leaf1,3,shaker_geom_var,0.7054479188739013,0.4629496089800028,0.7042280456468752,0.12507253663523293,0.35365595800895666,257.88653691400435,0.6650980102444507,0.3903389928837706,0.6773715618440919,0.030248327002259635,0.17392046171241507,145.60489336373095,-0.030681782691526903,-0.023823006657741216,-0.03708307493526876,0.5039068180469652,0.7098639433348938,706.4653957807066,2.0444763999770945
sin_cos_13d,13,hetero_localized,RF_Overfit_Leaf1,3,shaker_geom_std,0.7054479188739013,0.4629496089800028,0.7042280456468749,0.11464912816339173,0.3385987716507426,4.047047352411592,0.6650980102444507,0.3903389928837706,0.6773715618440919,0.025802073447357382,0.16063023827211795,1.5138527911709414,-0.030681782691526903,-0.023823006657741216,-0.03708307493526875,0.4696039467606217,0.6852765476511083,14.167468550733998,1.473470579739135
sin_cos_13d,13,hetero_localized,RF_Overfit_Leaf1,3,standard_ari_var,0.8777858945455377,0.5689987806635183,0.918405145424429,0.06689606162546745,0.25864272969768054,0.4668181777802894,0.8260214806643652,0.48050718803683606,0.8853463656372286,0.010472021788398074,0.10233289690220869,0.026475252465731382,-0.014812459457597746,-0.06241250703387894,-0.02043261049632293,0.29231698175502757,0.5406634644166624,2.2260418647686944,2.7269068143604174
sin_cos_13d,13,hetero_localized,RF_Overfit_Leaf1,3,standard_ari_std,0.8777858945455377,0.5689987806635183,0.918405145424429,0.03546630927650965,0.18832500969470212,0.5297232936053302,0.8260214806643652,0.48050718803683606,0.8853463656372287,0.020490447290705986,0.1431448472377053,0.32623159719744454,-0.014812459457597746,-0.06241250703387894,-0.020432610496322983,0.09529670423442768,0.30870164274656475,1.3426974368153712,1.7727742250318193
sin_cos_13d,13,hetero_localized,RF_Overfit_Leaf1,3,standard_disagreement,0.8614721571879631,0.5609348558586378,0.896771429119044,0.03580528617302454,0.1892228479148978,0.3385755633826356,0.7924237407676692,0.4620848808243255,0.8502022952753815,0.004687510018944597,0.06846539285613278,0.049868498775975274,-0.011611681348171648,-0.032392787688233456,-0.02536395853016345,0.1601245967593244,0.40015571563995483,1.491995494664854,2.6922694856957814
sin_cos_1d,1,homoscedastic_high,RF_Overfit_Leaf1,1,shaker_entropy,0.0,0.07813167157719823,0.0,12.150427641138423,3.4857463535286706,18716221.387569938,0.0,-0.031464898827487264,0.0,11.020027831124779,3.3196427264277673,19855250.58604744,0.0,0.4125913590349842,0.0,16.585073049653488,4.072477507568763,14247722.224312054,-374495980.2079642
sin_cos_1d,1,homoscedastic_high,RF_Overfit_Leaf1,1,shaker_geom_var,0.0,0.07813167157719823,0.0,0.06177041306312575,0.24853654271178263,491.4773471378264,0.0,-0.031464898827487264,0.0,0.06165337610938539,0.2483009788731921,507.9815285783454,0.0,0.4125913590349842,0.0,0.06222955803549177,0.24945852969079202,426.7301737942525,0.31730252264033587
sin_cos_1d,1,homoscedastic_high,RF_Overfit_Leaf1,1,shaker_geom_std,0.0,0.07813167157719823,0.0,0.04751079491312431,0.21796971099931364,6.8022423436036235,0.0,-0.031464898827487264,0.0,0.04620636903265405,0.21495666780226672,7.085001091625281,0.0,0.4125913590349842,0.0,0.05262815798266153,0.2294082779296805,5.692958024441737,0.5784966078414026
sin_cos_1d,1,homoscedastic_high,RF_Overfit_Leaf1,1,standard_ari_var,0.0,0.053304530995565425,0.0,0.027970418873057325,0.16724359142597162,3.787698538129463,0.0,0.049064604815854014,0.0,0.029749784720300463,0.17248125904080264,4.483468470088256,0.0,0.4125913590349842,0.0,0.020989829780026562,0.1448786726196322,1.0581395742911213,0.7377842819683423
sin_cos_1d,1,homoscedastic_high,RF_Overfit_Leaf1,1,standard_ari_std,0.0,0.053304530995565425,0.0,0.029270366407321828,0.17108584514015712,1.0140736910882404,0.0,0.049064604815854014,0.0,0.035146411412522706,0.18747376193089715,1.0740386302318639,0.0,0.4125913590349842,0.0,0.00621818984845686,0.07885549979840886,0.7788266221401797,0.9487702526596118
sin_cos_1d,1,homoscedastic_high,RF_Overfit_Leaf1,1,standard_disagreement,0.0,0.005644354536684875,0.0,0.0289837491570122,0.17024614285502096,16.24171727826638,0.0,0.03212501148482943,0.0,0.03037342172434794,0.1742797226425035,20.06421581344665,0.0,-0.4125913590349842,0.0,0.023531956777464343,0.15340129327181157,1.2457614864053173,0.7593876056288013
sin_cos_9d,9,homoscedastic_high,RF_Shallow,3,shaker_entropy,0.0,-0.0011327760388673872,0.0,0.6319412181299213,0.7949473052535755,1.0585975804753025,0.0,-0.007113231299401056,0.0,0.6321248972613784,0.7950628259838203,1.0585896307101599,0.0,0.0253075818430611,0.0,0.6312051543244,0.7944842064663086,1.0586294378471093,0.9994465822566192
sin_cos_9d,9,homoscedastic_high,RF_Shallow,3,shaker_geom_var,0.0,-0.0011327760388673872,0.0,4.301389793641737e-06,0.002073979217263697,0.7176689354305515,0.0,-0.007113231299401056,0.0,4.256449884508304e-06,0.002063116546516048,0.7174528511173368,0.0,0.0253075818430611,0.0,4.481479062760802e-06,0.0021169504157539454,0.7185348576539227,0.9991980257302517
sin_cos_9d,9,homoscedastic_high,RF_Shallow,3,shaker_geom_std,0.0,-0.0011327760388673872,0.0,0.06213079180583833,0.24926048986118585,0.8179445424157064,0.0,-0.007113231299401056,0.0,0.06215073085513267,0.2493004830623733,0.817861545410665,0.0,0.0253075818430611,0.0,0.062050889356465716,0.2491001592863114,0.8182771392158597,0.9995990792802151
sin_cos_9d,9,homoscedastic_high,RF_Shallow,3,standard_ari_var,0.0,-0.0006586765332593812,0.0,4.439200271550731e-06,0.002106940974861596,0.7176671469829947,0.0,-0.006811937353659364,0.0,4.4744118264322776e-06,0.0021152805550168226,0.7174557907453059,0.0,0.024549314554192563,0.0,4.298095776560869e-06,0.002073184935446153,0.7185141222240022,0.999131561067882
sin_cos_9d,9,homoscedastic_high,RF_Shallow,3,standard_ari_std,0.0,-0.0006586765332593812,0.0,0.06223476432570219,0.2494689646543277,0.8180478481428166,0.0,-0.006811937353659364,0.0,0.062256416656854385,0.24951235772372957,0.8179675659793938,0.0,0.024549314554192563,0.0,0.06214799618203852,0.2492949983093093,0.8183695656632325,0.9995665206196298
sin_cos_9d,9,homoscedastic_high,RF_Shallow,3,standard_disagreement,0.0,-0.01730050343057616,0.0,0.06138694178154411,0.2477638831257375,222.46240264800798,0.0,-0.0011650850328926265,0.0,0.06135122658604827,0.2476917975752291,210.93996877266707,0.0,-0.08088732882764361,0.0,0.061530064533176575,0.24805254389579756,268.63665477926406,0.8384359644009882
sin_cos_6d,6,hetero_sinusoidal,RF_DeepEnsemble300,5,shaker_entropy,0.5300661704474499,0.22361573786067676,0.2760334408502778,0.005631279091132851,0.07504184893199828,770298.2597691575,0.7246125075884446,0.2527566802161662,0.37272767383130534,0.0066074084342407,0.0812859670191645,887921.3372128678,0.020136947378390797,0.13591220494399678,0.020869246944448177,0.0017196018457691178,0.041468082253332116,298943.1890350715,1884290.759206647
sin_cos_6d,6,hetero_sinusoidal,RF_DeepEnsemble300,5,shaker_geom_var,0.5300661704474499,0.22361573786067676,0.5146260174543278,0.0008646575882741604,0.02940506058953391,-0.02119292212623964,0.7246125075884446,0.2527566802161662,0.7403448334910829,0.0005801552659933721,0.02408641247660955,0.012386041448707044,0.020136947378390797,0.13591220494399678,0.013071038668649162,0.0020047536914971726,0.0447744758930484,-0.15575507689234627,1.0254038887300587
sin_cos_6d,6,hetero_sinusoidal,RF_DeepEnsemble300,5,shaker_geom_std,0.5300661704474499,0.22361573786067676,0.5146260174543278,0.03963846909340016,0.19909412119246556,0.32765827571767436,0.7246125075884446,0.2527566802161662,0.7403448334910829,0.03638196056682827,0.1907405582639106,0.3350945716091571,0.020136947378390797,0.13591220494399678,0.013071038668649402,0.052688389570298276,0.22953951635894476,0.2978585471941038,1.013624363879449
sin_cos_6d,6,hetero_sinusoidal,RF_DeepEnsemble300,5,standard_ari_var,0.5661185522809155,0.26332144011770253,0.5157732079584281,0.0009798852111811756,0.031303118234150024,-0.019538593481373157,0.726240134613027,0.2792962861877578,0.6834609723623073,0.0006654404571921706,0.025796132601461224,0.012963565542548962,0.0015025975802689135,0.18843419054066854,-0.03382479886267935,0.0022399706678755014,0.047328328386659735,-0.1497856317214914,1.0035906009798226
sin_cos_6d,6,hetero_sinusoidal,RF_DeepEnsemble300,5,standard_ari_std,0.5661185522809155,0.26332144011770253,0.5157732079584283,0.04256025574166665,0.20630137115798977,0.33901713929019817,0.726240134613027,0.2792962861877578,0.6834609723623073,0.0394391367060254,0.1985928918819236,0.3471682941546008,0.0015025975802689135,0.18843419054066854,-0.03382479886267909,0.05506762517789165,0.23466492106382592,0.3063527314105997,1.00252490004305
sin_cos_6d,6,hetero_sinusoidal,RF_DeepEnsemble300,5,standard_disagreement,0.2887794947508263,0.18499731399054864,0.2759825849902167,0.0018933933702798907,0.043513140202470914,1.7620214714216127,0.30308777815734766,0.1808851894545134,0.2918961523179828,0.0023342965368890333,0.04831455822926495,1.896594331828223,-0.045167904361339016,0.14079270923587991,-0.06299029866191701,0.000126546695286285,0.011249297546348618,1.2227429427995238,0.8133713901463937
sin_cos_12d,12,homoscedastic_low,RF_DeepEnsemble300,5,shaker_entropy,0.0,-0.02076171974535106,0.0,1.6996695413601701,1.3037137497779834,510368.52778474306,0.0,-0.022526283205428457,0.0,1.7013601426970286,1.3043619676673452,505678.8886613574,0.0,-0.021279947334778507,0.0,1.6928947355139319,1.3011128834632035,529161.4826092641,-129078864.37144291
sin_cos_12d,12,homoscedastic_low,RF_DeepEnsemble300,5,shaker_geom_var,0.0,-0.02076171974535106,0.0,2.1864993447423224e-07,0.0004676001865635131,-0.8720727060803328,0.0,-0.022526283205428457,0.0,2.271146528568685e-07,0.00047656547593889813,-0.8767222775188167,0.0,-0.021279947334778507,0.0,1.8472897254479268e-07,0.0004298010848576265,-0.853440315890418,1.0043019175011787
sin_cos_12d,12,homoscedastic_low,RF_DeepEnsemble300,5,shaker_geom_std,0.0,-0.02076171974535106,0.0,0.0078803833274084,0.08877152317837292,-0.18704817697061518,0.0,-0.022526283205428457,0.0,0.00787286971192413,0.08872919312111505,-0.18771497370000495,0.0,-0.021279947334778507,0.0,0.00791049290143949,0.08894095176823492,-0.1843760991235005,1.0021819794134161
