approach,dim,global_spearman_true,global_spearman_resid,global_log_pearson_true,global_mse_var,global_rmse_var,global_nlpd_aleatoric,id_only_spearman_true,id_only_spearman_resid,id_only_log_pearson_true,id_only_mse_var,id_only_rmse_var,id_only_nlpd_aleatoric,ood_only_spearman_true,ood_only_spearman_resid,ood_only_log_pearson_true,ood_only_mse_var,ood_only_rmse_var,ood_only_nlpd_aleatoric,ood_id_variance_ratio
shaker_geom_std,14,0.415391524660524,0.22847658497046044,0.4065059595754098,0.027065517110920173,0.14649998474178946,0.4802343934442015,0.4433161249927494,0.22461042025985814,0.43988873940029605,0.022923045444953917,0.13732660478196398,0.4069964201801962,0.020413810468100604,0.004165288629757568,0.020888899673811183,0.04363593869451035,0.16492610369774924,0.7732228459118285,1.0417746937082397
shaker_geom_std,15,0.41278233559002836,0.22638725280927896,0.4033782339852083,0.02716889685443488,0.1466177457247901,0.48148327061582,0.4413077159740762,0.22348204142537614,0.4376597334168549,0.022900059782663483,0.13722773958611403,0.40816417708099784,0.01958897902124659,-0.000425473715645323,0.020283885494618632,0.0442599368134506,0.1653278171547341,0.7750392809337119,1.027364121447638
shaker_geom_var,1,0.49177488616291654,0.21146591298308212,0.4905847939416536,0.009062436834134581,0.05884414907790825,55.83678940242624,0.48607477653258324,0.26863671597787936,0.4953385587662027,0.004771580145262698,0.04446381950656105,36.75927528387376,0.10807602705713694,0.06511439513586763,0.10897332222921853,0.02589579769047813,0.0754737315397172,130.6793447905937,1.2543558408980793
shaker_geom_var,2,0.4328081203645233,0.2880292725174221,0.4317402643887785,0.013230733252927273,0.0822854947266546,41.69098986995652,0.410226639424855,0.25683404745150157,0.41381674928374,0.0070933241208693395,0.06375407824438831,29.66282324992022,0.01140705218168552,0.20033081758423602,0.010987224822122678,0.03784677918821131,0.11401753094743104,89.88438336131307,1.3076040026367157
shaker_geom_var,3,0.33337554525920965,0.2654966197310908,0.3284978435077624,0.01541907610496301,0.08915122148095928,34.63819393397222,0.3401074529574385,0.2533444498800497,0.3413976124360777,0.007445709545667018,0.0687103082087491,25.0163614925926,0.01460364246604304,0.28909239904849987,0.01773531878711028,0.0473158939732972,0.1247961834069137,73.11662431989697,1.0619499550430194
shaker_geom_var,4,0.3728720340891944,0.3332979271642832,0.3561435698259677,0.014572529587484815,0.08722341193944864,36.805895125874805,0.3997123586664257,0.34269405949421694,0.3890493413245696,0.006782688982395457,0.06756254216205268,29.642351783294103,0.010582541159843745,0.2623715920107039,0.009347680366077431,0.04577183434887926,0.11953820178895981,65.50182704305023,0.95670298383815
shaker_geom_var,5,0.4074537443348845,0.30000848405911773,0.39449081918855117,0.013408977892183989,0.07442180013850153,33.02175912711935,0.4413147907991093,0.3082299121665396,0.43494890734428193,0.005529482257860545,0.05341636346696726,28.661386129738137,0.013688946319017783,0.15862654282290894,0.01332131143395022,0.04492730432349702,0.1087908934253397,50.46512028873191,1.0317931636170812
shaker_geom_var,6,0.42054300863156224,0.2694580231972584,0.406104075193162,0.013545682341762925,0.07144894902496761,30.590918657538744,0.45440632026296285,0.2696566468340373,0.4464597325075167,0.0053472574120018365,0.04943538259708062,26.514653322822515,0.02084160246437328,0.1123064828157415,0.021981301236448446,0.04635909033191429,0.10801264590788794,46.906597495049645,1.0646656129784176
shaker_geom_var,7,0.4210373039593804,0.2551268649745136,0.4082800781127837,0.014126927919704066,0.07209023915084659,28.66426304344093,0.45567632063039804,0.2576947204431228,0.44827368804455864,0.005504236380761614,0.049330849079591926,25.241771599462368,0.01639293986570676,0.054177621145114485,0.017849097156519934,0.04859738997452582,0.10943328496475896,42.3464507328591,1.0829443833852725
shaker_geom_var,8,0.41643511805689204,0.23897382137264514,0.40527450383243085,0.014588641134948262,0.07311957349292575,28.0980956870469,0.45029647906195147,0.2398279567658288,0.44360720472137416,0.005613496837892733,0.04969230705271606,24.579426968691862,0.024413997257489904,0.027861327560603145,0.026324818645810853,0.050511811421186166,0.11126219926902156,42.181659357771494,1.0696699931377158
