candidate_id,baseline_id,task_id,n_seeds,mean_cand_cost,sem_cand_cost,mean_base_cost,sem_base_cost,mean_diff,rel_improvement_pct,w_plus,w_minus,wilcoxon_w,p_raw,p_holm,p_bh,r_rb,cliffs_delta,cohens_d,is_significant,decision
CARPSDynamicRF_AdditiveEpistemic_ei_likelihood_credal,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/40498/None,30,-0.7149352411429087,0.00773894656710947,-0.6811777631441752,0.009964268787877368,-0.03375747799873352,4.955751615102056,367.0,98.0,98.0,0.00466480478644371,0.060642462223768234,0.013841434248856135,-0.578494623655914,-0.5,-0.4995604398328179,True,WIN
CARPSDynamicRF_AdditiveEpistemic_ei_likelihood_credal,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_aknn/458/None,30,-0.9982777456442515,0.0001317101894268963,-0.9986280997594198,0.0001624795337408524,0.000350354115168261,-0.03508354263741077,100.0,365.0,100.0,0.005382779985666275,0.0645933598279953,0.013841434248856135,0.5698924731182796,0.5355555555555556,0.28827419423977046,True,LOSS
CARPSDynamicRF_AdditiveEpistemic_ei_likelihood_credal,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_glmnet/41157/None,30,-0.6432469228903452,0.006161753932957889,-0.6269322991371155,0.009544770631745574,-0.016314623753229784,2.602294342735983,299.0,166.0,166.0,0.17719271034002304,1.0,0.22781919900860106,-0.2860215053763441,-0.21333333333333335,-0.28020315580523525,False,TIE
CARPSDynamicRF_AdditiveEpistemic_ei_likelihood_credal,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_ranger/40927/None,30,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,False,TIE
CARPSDynamicRF_AdditiveEpistemic_ei_likelihood_credal,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_svm/182/None,30,-0.9245645006497701,0.0009458202834929453,-0.924794328212738,0.0013514808375348997,0.00022982756296785478,-0.024851748757155623,221.0,244.0,221.0,0.8235769439488649,1.0,0.8720226465340923,0.04946236559139785,0.07777777777777778,0.02728137348812486,False,TIE
CARPSDynamicRF_AdditiveEpistemic_ei_likelihood_credal,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_svm/24/None,30,-0.9999983171621959,1.4821291589036452e-07,-0.9999986052513122,9.889887906261874e-08,2.8808911634037315e-07,-2.8808951815285055e-05,153.0,282.0,165.0,0.16796519252299846,1.0,0.22781919900860106,0.296551724137931,0.21444444444444444,0.28771235632940484,False,TIE
CARPSDynamicRF_AdditiveEpistemic_ei_likelihood_credal,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_xgboost/23512/None,30,-0.9944491386413574,0.005550729818812281,-0.9634655276934306,0.011860007626694206,-0.030983610947926787,3.215850495668756,54.0,12.0,50.0,0.03626935900729955,0.32642423106569596,0.0652848462131392,-0.6363636363636364,-0.23333333333333334,-0.41538465361357835,True,WIN
CARPSDynamicRF_AdditiveEpistemic_ei_likelihood_credal,SMAC3_HPOFacade_ei,blackbox/20/dev/yahpo/rbv2_xgboost/42/None,30,-0.938097870349884,0.012573678958292886,-0.8752266883850097,0.0219685083733573,-0.06287118196487429,7.18341691349538,306.0,100.0,120.0,0.022389780910023065,0.22389780910023066,0.04477956182004613,-0.5073891625615764,-0.25,-0.4951885488842612,True,WIN
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/bbob/2/12/0,30,32423.72510340406,13173.151986971,17228.356931560487,7804.560478757041,15195.368171843573,-88.1997524906586,141.0,294.0,151.0,0.09568879925719145,1.0,0.4217359635267088,0.35172413793103446,0.22555555555555556,0.20725304118423576,False,TIE
SMAC20_CustomUncertainty_ei_standard_disagreement,SMAC3_HPOFacade_ei,blackbox/20/dev/bbob/2/12/1,30,-583.174638523183,9.328960306839209,-534.26511322627,53.9428107234415,-48.90952529691299,9.154542208747776,199.0,266.0,199.0,0.5027610473334789,1.0,0.7572695521339524,0.14408602150537633,0.04,-0.15918065298641065,False,TIE
