task,optimizer,optimizer_name,seed,trial,cost,y_true,sigma_true,instantaneous_regret,incumbent_regret,noise_residual,time,config
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,29,3.2399198498216855,2.9618636589947944,0.17869412647366192,2.9618636589947944,2.9536109840668385,0.278056190826891,0.0003478527069091797,"[-0.4440049966365, -0.0670433291611]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,30,3.139637775829294,3.294695095697819,0.1927110257199576,3.294695095697819,2.9536109840668385,-0.15505731986852472,0.0005388259887695312,"[-0.5087323611228, -0.1299201606067]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,31,2.900242688467496,2.8636040793405937,0.17464412617674901,2.8636040793405937,2.8636040793405937,0.03663860912690235,0.0007021427154541016,"[-0.2517186200144, -0.2829102210872]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,32,7.584414072747961,7.642511161396518,0.3949935975812468,7.642511161396518,2.8636040793405937,-0.05809708864855706,0.0005412101745605469,"[1.5029229258412, 1.5893412737241]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,33,2.9458991972318653,3.0431645788093964,0.18207725457700757,3.0431645788093964,2.8636040793405937,-0.09726538157753119,0.0005779266357421875,"[-0.4731304216806, -0.0548728528211]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,34,5.2963685312599695,6.204392496143495,0.32593897529369553,6.204392496143495,2.8636040793405937,-0.9080239648835251,0.0005831718444824219,"[1.9232166950677, -0.7548709069147]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,35,2.4322745708914315,2.303906829695919,0.15254496615686391,2.303906829695919,2.303906829695919,0.12836774119551253,0.0005509853363037109,"[-0.2597205061671, -0.1618989852757]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,36,12.253140330903404,12.10755033109877,0.6135812395683434,12.10755033109877,2.303906829695919,0.1455899998046356,0.0005664825439453125,"[-4.945478732704, -1.5584745586261]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,37,10.529253581910169,10.355997398674118,0.5273677135579716,10.355997398674118,2.303906829695919,0.17325618323605146,0.0007150173187255859,"[-2.7249292849096, 2.6272589941467]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,38,2.2048252364099117,2.36051009130188,0.15469330860720842,2.36051009130188,2.303906829695919,-0.15568485489196843,0.0006551742553710938,"[0.2793912752265, -0.1474997004424]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,39,3.785641882032968,3.559689271132602,0.20415305353469831,3.559689271132602,2.303906829695919,0.22595261090036628,0.0007457733154296875,"[0.4125521376059, -0.3027497322127]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,40,10.384562683323834,10.138060039208778,0.5166726752950118,10.138060039208778,2.303906829695919,0.24650264411505515,0.0005972385406494141,"[-2.6571746680942, 2.876579255007]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,41,3.028385673348617,3.1651957155902797,0.18720619593105794,3.1651957155902797,2.303906829695919,-0.1368100422416627,0.0005924701690673828,"[0.3318397601481, -0.2718295935475]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,42,3.410941914610237,3.339245001006326,0.19461858323876566,3.339245001006326,2.303906829695919,0.07169691360391092,0.0006647109985351562,"[0.3985822444497, -0.2507322297636]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,43,3.0595192656145898,3.1565995781693457,0.1868429882073374,3.1565995781693457,2.303906829695919,-0.0970803125547561,0.0006542205810546875,"[0.3591875839178, -0.2412501796894]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,44,3.106302669246413,3.1667716819227683,0.18727281493470938,3.1667716819227683,2.303906829695919,-0.06046901267635521,0.0005462169647216797,"[0.394266838903, -0.2066383728854]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,45,2.0887245191935326,2.0620022300412164,0.14363019526456608,2.0620022300412164,2.0620022300412164,0.026722289152316253,0.0003597736358642578,"[0.1967943710106, -0.1901964766355]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,46,2.0118896929386083,1.9335801256318885,0.13909288355482669,1.9335801256318885,1.9335801256318885,0.07830956730671962,0.0007116794586181641,"[0.1830681761257, -0.1831425674817]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,47,1.8147346490102285,1.8779270779112776,0.1371733402483186,1.8779270779112776,1.8779270779112776,-0.06319242890104908,0.0006711483001708984,"[0.1812071727179, -0.1761019767988]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,48,1.968501281459847,1.9860174984594043,0.1409278672245748,1.9860174984594043,1.8779270779112776,-0.01751621699955739,0.0006699562072753906,"[0.1880386339127, -0.1866099165051]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,49,1.968260208509583,2.0850049398483397,0.1444580008098546,2.0850049398483397,1.8779270779112776,-0.11674473133875658,0.0005280971527099609,"[0.1937929837761, -0.1970084983849]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,2,50,1.920907381057059,2.073843876752854,0.14405579149365452,2.073843876752854,1.8779270779112776,-0.1529364956957951,0.0006039142608642578,"[0.196465715372, -0.1924932032571]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,1,8.086760440084333,9.037511079781405,0.46280829324130435,9.037511079781405,9.037511079781405,-0.9507506396970722,0.0009584426879882812,"[2.4364070035517, -1.5600319392979]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,2,9.308991798487751,9.537949814281296,0.48726914190144605,9.537949814281296,9.037511079781405,-0.22895801579354474,0.0007300376892089844,"[-3.8360562734306, 1.1304569430649]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,3,8.843426447492828,8.985554378341838,0.4602721680868239,8.985554378341838,8.985554378341838,-0.14212793084901088,0.0006060600280761719,"[-0.3157778829336, -3.1815793644637]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,4,11.805479019844634,12.148357504787207,0.615594407999536,12.148357504787207,8.985554378341838,-0.3428784849425716,0.0005271434783935547,"[3.2998260855675, 4.1573423985392]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,5,16.23969239522342,14.000097792909882,0.7071116216889667,14.000097792909882,8.985554378341838,2.2395946023135376,0.000637054443359375,"[4.4427571818233, -4.8411510139704]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,6,8.991658278768028,9.130056572522859,0.46732732912132335,9.130056572522859,8.985554378341838,-0.13839829375482982,0.0006132125854492188,"[-1.7896720394492, 2.536881454289]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,7,8.318538392455038,8.635099466618255,0.4431843374894664,8.635099466618255,8.635099466618255,-0.3165610741632185,0.0005984306335449219,"[-2.8110183961689, -0.5254988092929]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,8,6.006264782526773,6.233584381036472,0.32732848270316267,6.233584381036472,6.233584381036472,-0.22731959850969882,0.0006196498870849609,"[1.0782698355615, 2.1259570028633]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,9,8.557983752519979,8.612516557998468,0.44208438521903765,8.612516557998468,6.233584381036472,-0.05453280547849006,0.00041484832763671875,"[0.5118352267891, -2.6513988524675]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,10,12.61079773962232,12.64130990094632,0.6399271755671958,12.64130990094632,6.233584381036472,-0.030512161323999212,0.0007760524749755859,"[-3.1821607705206, 4.7264804318547]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,11,9.276081603701918,8.608310364441037,0.4418795292003891,8.608310364441037,6.233584381036472,0.6677712392608822,0.0005693435668945312,"[-2.3169105965644, -2.0894111413509]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,12,10.236898590352835,10.446275978303746,0.5318004367591425,10.446275978303746,6.233584381036472,-0.2093773879509101,0.0005431175231933594,"[4.0327240061015, 0.5618914868683]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,13,7.9667454932958774,7.774902870824004,0.4014010296783858,7.774902870824004,6.233584381036472,0.1918426224718732,0.0005548000335693359,"[-2.8971558301725, 0.8272616123994]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,14,9.618786088386836,9.55407593908422,0.48805831375407394,9.55407593908422,6.233584381036472,0.06471014930261595,0.0003426074981689453,"[-4.0290924120569, 0.8126140853777]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,15,11.895667022984414,11.351152179889644,0.5762999562099007,11.351152179889644,6.233584381036472,0.5445148430947696,0.0006272792816162109,"[-4.2985006337546, 0.5341951404515]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,16,11.334796972263916,11.592531769701163,0.5881895800495168,11.592531769701163,6.233584381036472,-0.25773479743724526,0.0005311965942382812,"[-4.6425222728467, 0.7996120440495]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,17,4.819295867502603,4.597630231784169,0.2506900663579221,4.597630231784169,4.597630231784169,0.2216656357184339,0.0004813671112060547,"[-0.7341986353696, 0.6555641118619]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,18,5.1397360884709435,4.964255941885671,0.2675996872968427,4.964255941885671,4.597630231784169,0.17548014658527236,0.0003199577331542969,"[-1.0978962472821, 0.5283956332333]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,19,12.159994117403073,11.8382843237214,0.6003019567877232,11.8382843237214,4.597630231784169,0.32170979368167313,0.0003135204315185547,"[-1.2415949483831, -4.6030286078544]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,20,9.38248825652923,10.341231976156175,0.5266428552270385,10.341231976156175,4.597630231784169,-0.958743719626944,0.0006542205810546875,"[-4.0629861044226, 0.3633233915979]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,21,9.828057917460278,9.468749152051862,0.48388327751763355,9.468749152051862,4.597630231784169,0.3593087654084153,0.0006992816925048828,"[-3.2304361716659, 0.4799990590019]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,22,5.032484289522743,5.365747111454716,0.2863181886646596,5.365747111454716,4.597630231784169,-0.3332628219319732,0.0003445148468017578,"[-1.198627742437, 0.6368282719061]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,23,11.249669249706027,11.276797802837569,0.5726389977247495,11.276797802837569,4.597630231784169,-0.027128553131541493,0.0006260871887207031,"[-3.4020413462921, -2.4712986541211]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,24,6.306027735172015,5.943362103151337,0.3135424735549216,5.943362103151337,4.597630231784169,0.36266563202067825,0.0006482601165771484,"[-1.3424202630784, 0.6717820752941]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,25,6.160357192808278,5.81762251028713,0.307590359375093,5.81762251028713,4.597630231784169,0.3427346825211485,0.0006933212280273438,"[-1.3025578158728, 0.6234334668871]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,26,5.847039706688216,6.152418075321112,0.3234665677219902,6.152418075321112,4.597630231784169,-0.3053783686328958,0.0006172657012939453,"[-1.410903257791, 0.6977102389938]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,27,6.243017965202228,6.009571811117397,0.3166818330476854,6.009571811117397,4.597630231784169,0.23344615408483183,0.0006833076477050781,"[-1.3641076875005, 0.6873567281883]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,28,5.220280035837959,5.455285126566416,0.2905173652819086,5.455285126566416,4.597630231784169,-0.23500509072845716,0.000331878662109375,"[-1.2246877441264, 0.6661728033113]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,29,6.759740004693295,7.696542819208522,0.39760775699145473,7.696542819208522,4.597630231784169,-0.9368028145152271,0.00029754638671875,"[-2.2990174889022, 1.1592413066062]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,30,5.384927658146194,5.188443361601706,0.2780285260389157,5.188443361601706,4.597630231784169,0.1964842965444875,0.0003814697265625,"[-1.1528725793046, 0.5982624959896]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,31,4.423807814961553,4.573663015409981,0.24959163336603013,4.573663015409981,4.573663015409981,-0.14985520044842698,0.0006177425384521484,"[-0.808964971776, 0.6017892151265]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,32,4.646973667367632,4.57034554239582,0.24943966393146735,4.57034554239582,4.57034554239582,0.0766281249718119,0.0006399154663085938,"[-0.8166580504659, 0.6051979827788]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,33,4.159454921245042,4.57192151109102,0.24951185494669784,4.57192151109102,4.57034554239582,-0.412466589845978,0.0007796287536621094,"[-0.8139244941156, 0.5981687413263]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,34,5.361393253840502,5.001262022737421,0.26931682931110895,5.001262022737421,4.57034554239582,0.360131231103081,0.0004343986511230469,"[-1.1090805593496, 0.6013446322609]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,35,4.257669308015252,4.587713040551872,0.2502354438446406,4.587713040551872,4.57034554239582,-0.33004373253662,0.0005271434783935547,"[-0.762090431528, 0.596207387283]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,36,12.19722457126988,12.546602188499165,0.6352503964509822,12.546602188499165,4.57034554239582,-0.3493776172292851,0.0005116462707519531,"[-2.328182152986, -4.6116133982919]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,37,4.469434497213381,4.583361605903825,0.25003601545814,4.583361605903825,4.57034554239582,-0.11392710869044342,0.0007486343383789062,"[-0.6760028103096, 0.5977721299526]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,38,4.387088284350164,4.592368303342109,0.250448830270483,4.592368303342109,4.57034554239582,-0.20528001899194542,0.0003566741943359375,"[-0.7170452511488, 0.5981687413263]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,39,4.705983943024669,4.570335317552232,0.24943919557111138,4.570335317552232,4.570335317552232,0.13564862547243695,0.0005121231079101562,"[-0.8151459833362, 0.5836476645893]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,40,4.145663382808222,4.576010016190494,0.24969915732875297,4.576010016190494,4.570335317552232,-0.4303466333822723,0.0005717277526855469,"[-0.7932204918585, 0.5821375758933]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,41,4.933093432336674,4.592070268129504,0.25043516799482746,4.592070268129504,4.570335317552232,0.34102316420717027,0.0007078647613525391,"[-0.693078629539, 0.6037119202849]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,42,4.787736883306585,4.458706567449905,0.2443361631780124,4.458706567449905,4.458706567449905,0.3290303158566801,0.0005021095275878906,"[-0.526157699705, 0.6121694024532]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,43,4.475782363394243,4.587486464248752,0.2502250589952249,4.587486464248752,4.458706567449905,-0.11170410085450833,0.0006976127624511719,"[-0.680231594892, 0.6017892151265]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,44,4.329765834080576,4.593579049826815,0.2505043337300167,4.593579049826815,4.458706567449905,-0.2638132157462383,0.0005273818969726562,"[-0.7358881036043, 0.6017016350095]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,45,4.380339525492725,4.577583107191998,0.24977123084559574,4.577583107191998,4.458706567449905,-0.1972435816992728,0.000637054443359375,"[-0.7586717075121, 0.5720904180989]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,46,4.451698106701566,4.584979903582408,0.2501101793023154,4.584979903582408,4.458706567449905,-0.13328179688084166,0.0003554821014404297,"[-0.7750049845992, 0.5981687413263]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,47,4.727091245558693,4.573073588389722,0.24956463113203586,4.573073588389722,4.458706567449905,0.1540176571689713,0.000701904296875,"[-0.8107427451086, 0.5977721299526]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,48,9.035384551508383,10.027696767030143,0.5112599692218891,10.027696767030143,4.458706567449905,-0.9923122155217607,0.0006623268127441406,"[4.184821096859, 0.1520714109373]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,49,4.862381462539153,4.5846354962808995,0.2500943953478307,4.5846354962808995,4.458706567449905,0.2777459662582534,0.0003724098205566406,"[-0.7762401821017, 0.5982050678608]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,3,50,3.7683573155630055,3.653260089564633,0.2082445034208934,3.653260089564633,3.653260089564633,0.11509722599837247,0.0006692409515380859,"[-0.2039601197883, 0.5909749551752]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,1,10.341494088499196,10.498385679748232,0.5343596679221373,10.498385679748232,10.498385679748232,-0.15689159124903518,0.0007758140563964844,"[-3.8608085270971, 2.9191903304309]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,2,13.259012992654984,12.674908715556452,0.6415865314742994,12.674908715556452,10.498385679748232,0.5841042770985333,0.0007257461547851562,"[3.4847624320537, -4.1712565533817]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,3,7.423719200602419,7.589833525503593,0.3924460884785906,7.589833525503593,7.589833525503593,-0.16611432490117373,0.0005350112915039062,"[2.2264098189771, 0.5384854413569]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,4,5.565101956624626,5.5859360217384975,0.29665923733703164,5.5859360217384975,5.5859360217384975,-0.020834065113871494,0.0005879402160644531,"[-0.1216812245548, -1.7862792033702]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,5,8.654351310171226,8.709879888192848,0.44682772873543297,8.709879888192848,5.5859360217384975,-0.05552857802162266,0.0005877017974853516,"[-2.3076932877302, 1.5749664977193]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,6,2.4821667225843407,2.2790797607715807,0.1516097338230518,2.2790797607715807,2.2790797607715807,0.20308696181276015,0.0005342960357666016,"[0.0366581603885, -0.3177218418568]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,7,13.350774483726353,12.987571908019296,0.6570331499741319,12.987571908019296,2.2790797607715807,0.3632025757070564,0.0005564689636230469,"[3.7981396075338, 4.3413563538343]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,8,12.659154031968438,11.511815587809352,0.5842129280658945,11.511815587809352,2.2790797607715807,1.1473384441590857,0.00033855438232421875,"[-3.5487271565944, -3.0981497839093]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,9,8.85553722332509,8.574719676485458,0.4402437322958354,8.574719676485458,2.2790797607715807,0.28081754683963245,0.00030303001403808594,"[-3.107061330229, 0.7349779549986]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,10,11.230344505194445,11.782129477488045,0.5975336288115773,11.782129477488045,2.2790797607715807,-0.5517849722936,0.0006248950958251953,"[4.5474070496857, -1.9780421257019]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,11,9.057809512344205,9.440650810415677,0.48250877640775147,9.440650810415677,2.2790797607715807,-0.38284129807147177,0.0006060600280761719,"[0.8451282326132, 3.3451750129461]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,12,11.952835772896764,11.980746128037332,0.6073266785356987,11.980746128037332,2.2790797607715807,-0.02791035514056868,0.0006556510925292969,"[-1.8068200629205, -4.6022772695869]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,13,9.510326342461896,10.304749811989165,0.5248520474564492,10.304749811989165,2.2790797607715807,-0.7944234695272692,0.0006082057952880859,"[-3.8534790191464, -0.4342231520554]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,14,8.853028697388071,9.26665547667202,0.47400132838246234,9.26665547667202,2.2790797607715807,-0.4136267792839475,0.0006589889526367188,"[-3.1772912078448, -0.5514311371459]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,15,10.750442689377447,11.937021967202492,0.605170417001432,11.937021967202492,2.2790797607715807,-1.186579277825044,0.0002949237823486328,"[-4.7435071163408, -0.5198574371776]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,16,7.215119321691761,7.174098690562033,0.37238317638530577,7.174098690562033,2.2790797607715807,0.041020631129727814,0.0006046295166015625,"[-3.006689075165, 0.0989184372594]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,17,10.67568908093762,10.315944476814385,0.525401537989558,10.315944476814385,2.2790797607715807,0.35974460412323417,0.0004665851593017578,"[-3.9610043656665, -0.58007440703]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,18,12.376912561852278,11.76667347603802,0.5967717417314946,11.76667347603802,2.2790797607715807,0.6102390858142567,0.000347137451171875,"[-4.4727660637578, -0.5212060194717]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,19,6.333898873129173,6.559340367854102,0.3428736868781286,6.559340367854102,2.2790797607715807,-0.22544149472492858,0.0003077983856201172,"[-2.156242465401, -0.2223540132953]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,20,12.565346788496218,12.775005040820098,0.6465306523920171,12.775005040820098,2.2790797607715807,-0.20965825232388063,0.000392913818359375,"[-2.6508596089443, -4.6641117904204]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,21,7.398607369285623,7.0249128440761694,0.3652033695999612,7.0249128440761694,2.2790797607715807,0.3736945252094531,0.0005877017974853516,"[-2.1387188931302, -0.3700255687842]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,22,6.590452806085919,6.869993323597349,0.3577597247674484,6.869993323597349,2.2790797607715807,-0.27954051751142994,0.0005736351013183594,"[-2.1166282457976, -0.3495574092235]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,23,6.653856751792671,6.9362604700079,0.36094220211757666,6.9362604700079,2.2790797607715807,-0.282403718215229,0.0005140304565429688,"[-2.1361933031236, -0.342837689933]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,24,10.29937950459416,10.39166070492064,0.5291186355775795,10.39166070492064,2.2790797607715807,-0.09228120032648068,0.0006229877471923828,"[-0.4817109187865, 3.6726795939524]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,25,6.775259843980681,6.740109195324536,0.35152905984035787,6.740109195324536,2.2790797607715807,0.03515064865614542,0.00028705596923828125,"[-2.0998637386894, -0.3320369363639]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,26,7.222238365365094,7.088577610902298,0.36826597910269065,7.088577610902298,2.2790797607715807,0.1336607544627951,0.00031304359436035156,"[-2.1593512120723, -0.3589860018452]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,27,12.417258424701782,12.747519927725707,0.645172969651868,12.747519927725707,2.2790797607715807,-0.33026150302392443,0.0003063678741455078,"[-2.4535394735823, 4.6621023548604]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,28,6.911149834814698,6.65232448479135,0.3473234121498093,6.65232448479135,2.2790797607715807,0.25882535002334817,0.0005195140838623047,"[-2.07841753495, -0.3318431946265]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,29,3.641113660777748,3.5306090245151975,0.20288666838895647,3.5306090245151975,2.2790797607715807,0.11050463626255058,0.0006148815155029297,"[-0.5252443516286, -0.19886185879]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,30,4.894815693827128,4.8886505464371055,0.26409706627100105,4.8886505464371055,2.2790797607715807,0.006165147390022392,0.0006341934204101562,"[-1.954199974622, 0.0122829957984]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,31,12.0564220899432,11.58882266029608,0.5880068253255908,11.58882266029608,2.2790797607715807,0.4675994296471219,0.0005033016204833984,"[4.5410966663973, 1.1537666089646]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,32,5.2185707650797255,5.0687527312082565,0.2724529970936784,5.0687527312082565,2.2790797607715807,0.14981803387146914,0.0006859302520751953,"[-1.9600887523503, -0.0851737842085]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,33,6.1432799472046415,6.049514211491886,0.31857739324629697,6.049514211491886,2.2790797607715807,0.09376573571275616,0.0006132125854492188,"[-1.9608972218083, -0.2647896177117]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,34,4.257563320034228,4.107755610213147,0.2284384827105406,4.107755610213147,2.2790797607715807,0.1498077098210806,0.0005927085876464844,"[-0.69252476722, -0.3272290563561]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,35,2.1316853115537198,2.3577936897974756,0.1545897076429152,2.3577936897974756,2.2790797607715807,-0.22610837824375604,0.0007524490356445312,"[-0.0426056433379, -0.3288865343292]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,36,3.183026717667511,2.9978378296403894,0.18018762202786712,2.9978378296403894,2.2790797607715807,0.18518888802712186,0.0005605220794677734,"[-0.2373434513716, -0.3255112473952]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,37,8.997022111264801,8.342322985431915,0.42893575507663634,8.342322985431915,2.2790797607715807,0.6546991258328865,0.0006887912750244141,"[-2.6202707724212, -0.794158495959]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,38,10.432741470035621,9.937968923791896,0.5068609926060929,9.937968923791896,2.2790797607715807,0.4947725462437254,0.0007338523864746094,"[-3.4031180620423, 0.6809564035123]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,39,2.6395545989858977,2.7567952503697275,0.17029327682311102,2.7567952503697275,2.2790797607715807,-0.11724065138382994,0.0007541179656982422,"[0.2128641649462, -0.2973489867446]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,40,10.47080315643769,11.762335335470226,0.5965579027723367,11.762335335470226,2.2790797607715807,-1.2915321790325358,0.0005207061767578125,"[-4.4770434086496, -2.045189730494]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,41,3.3741692725042185,3.4854126403920955,0.20092350082683835,3.4854126403920955,2.2790797607715807,-0.11124336788787714,0.0004253387451171875,"[0.3943967265982, -0.2974196436861]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,42,3.915531294365394,3.420757165156726,0.19812609358039568,3.420757165156726,2.2790797607715807,0.49477412920866803,0.0007293224334716797,"[0.3593437453932, -0.3128738371428]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,43,2.663641037481731,2.633939768321199,0.16536050543542685,2.633939768321199,2.2790797607715807,0.029701269160532312,0.0005350112915039062,"[0.1736271474566, -0.3069422158278]"
ackley_2d,da_ehrf_direct_ei,DA-EHRF Direct EI,4,44,2.8048465870241435,2.887300580576014,0.17561680331473545,2.887300580576014,2.2790797607715807,-0.08245399355187084,0.0003337860107421875,"[0.2398578422118, -0.2991899453836]"
