Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
likelihood_credal,-0.825097,0.010130,0.004530,5/5,-0.836025,-0.813905
standard_proximity,-0.820673,0.008582,0.003838,5/5,-0.828786,-0.806715
proximity_b,-0.817656,0.008170,0.003654,5/5,-0.826626,-0.808360
chen_variance,-0.817174,0.005204,0.002327,5/5,-0.822625,-0.810073
proximity_bc,-0.813772,0.013414,0.005999,5/5,-0.826424,-0.795181
shaker_entropy,-0.810927,0.009765,0.004367,5/5,-0.826796,-0.803046
standard_disagreement,-0.805863,0.015940,0.007129,5/5,-0.824971,-0.790218
smac3_bo,-0.803558,0.014808,0.006622,5/5,-0.819624,-0.782695
