Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
likelihood_credal,-0.958214,0.000000,0.000000,1/5,-0.958214,-0.958214
proximity_bc,-0.939881,0.000000,0.000000,1/5,-0.939881,-0.939881
chen_variance,-0.889016,0.000000,0.000000,1/5,-0.889016,-0.889016
proximity_b,-0.888284,0.000000,0.000000,1/5,-0.888284,-0.888284
standard_disagreement,-0.888003,0.000000,0.000000,1/5,-0.888003,-0.888003
shaker_entropy,-0.880233,0.000000,0.000000,1/5,-0.880233,-0.880233
proximity_auto_lambda,-0.875878,0.000000,0.000000,1/5,-0.875878,-0.875878
standard_proximity,-0.862908,0.000000,0.000000,1/5,-0.862908,-0.862908
