Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
smac3_bo,-0.917521,0.052011,0.023260,5/5,-0.975210,-0.877463
proximity_auto_lambda,-0.899901,0.040972,0.018323,5/5,-0.973158,-0.879558
standard_disagreement,-0.898324,0.042876,0.019175,5/5,-0.973695,-0.867896
chen_variance,-0.897699,0.044756,0.020015,5/5,-0.976170,-0.863148
proximity_bc,-0.897192,0.043270,0.019351,5/5,-0.973695,-0.866923
proximity_b,-0.896352,0.043703,0.019545,5/5,-0.973695,-0.867388
likelihood_credal,-0.895581,0.047066,0.021049,5/5,-0.972548,-0.851642
standard_proximity,-0.895153,0.040295,0.018020,5/5,-0.967174,-0.875095
shaker_entropy,-0.888946,0.044685,0.019984,5/5,-0.967933,-0.859009
