Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
smac3_bo,-0.948538,0.043639,0.019516,5/5,-0.984635,-0.893075
standard_proximity,-0.938710,0.042580,0.019042,5/5,-0.986449,-0.906668
proximity_bc,-0.934459,0.046856,0.020955,5/5,-0.986449,-0.891785
proximity_b,-0.933664,0.047806,0.021380,5/5,-0.986449,-0.887614
likelihood_credal,-0.931300,0.044603,0.019947,5/5,-0.982969,-0.897715
standard_disagreement,-0.930556,0.047911,0.021426,5/5,-0.983164,-0.885802
shaker_entropy,-0.929079,0.036396,0.016277,5/5,-0.976334,-0.894510
chen_variance,-0.927990,0.040954,0.018315,5/5,-0.981246,-0.896239
proximity_auto_lambda,-0.918807,0.040002,0.017889,5/5,-0.986449,-0.886223
