Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
proximity_auto_lambda,-0.986449,0.000000,0.000000,1/5,-0.986449,-0.986449
proximity_b,-0.986449,0.000000,0.000000,1/5,-0.986449,-0.986449
proximity_bc,-0.986449,0.000000,0.000000,1/5,-0.986449,-0.986449
standard_proximity,-0.986449,0.000000,0.000000,1/5,-0.986449,-0.986449
standard_disagreement,-0.983164,0.000000,0.000000,1/5,-0.983164,-0.983164
chen_variance,-0.981246,0.000000,0.000000,1/5,-0.981246,-0.981246
likelihood_credal,-0.977230,0.000000,0.000000,1/5,-0.977230,-0.977230
shaker_entropy,-0.976334,0.000000,0.000000,1/5,-0.976334,-0.976334
