Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
chen_variance,-0.976170,0.000000,0.000000,1/5,-0.976170,-0.976170
proximity_b,-0.973695,0.000000,0.000000,1/5,-0.973695,-0.973695
proximity_bc,-0.973695,0.000000,0.000000,1/5,-0.973695,-0.973695
standard_disagreement,-0.973695,0.000000,0.000000,1/5,-0.973695,-0.973695
proximity_auto_lambda,-0.973158,0.000000,0.000000,1/5,-0.973158,-0.973158
likelihood_credal,-0.972548,0.000000,0.000000,1/5,-0.972548,-0.972548
shaker_entropy,-0.967933,0.000000,0.000000,1/5,-0.967933,-0.967933
standard_proximity,-0.967174,0.000000,0.000000,1/5,-0.967174,-0.967174
