Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
chen_variance,-0.947378,0.020987,0.009386,5/5,-0.983475,-0.928449
standard_proximity,-0.944118,0.025289,0.011310,5/5,-0.985716,-0.917309
standard_disagreement,-0.942865,0.026457,0.011832,5/5,-0.983183,-0.908845
proximity_b,-0.942383,0.026053,0.011651,5/5,-0.985716,-0.921619
proximity_bc,-0.941256,0.028523,0.012756,5/5,-0.988495,-0.917190
smac3_bo,-0.939876,0.026289,0.011757,5/5,-0.985671,-0.921844
proximity_auto_lambda,-0.938401,0.029414,0.013154,5/5,-0.988495,-0.915138
likelihood_credal,-0.936737,0.023020,0.010295,5/5,-0.973502,-0.915129
shaker_entropy,-0.932427,0.033533,0.014997,5/5,-0.987035,-0.904720
