Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
smac3_bo,-0.915278,0.032783,0.014661,5/5,-0.954660,-0.890102
proximity_bc,-0.894846,0.029827,0.013339,5/5,-0.939881,-0.857372
proximity_auto_lambda,-0.883995,0.015648,0.006998,5/5,-0.900761,-0.861032
likelihood_credal,-0.883407,0.042621,0.019061,5/5,-0.958214,-0.853558
standard_proximity,-0.882074,0.014794,0.006616,5/5,-0.897566,-0.862908
proximity_b,-0.878885,0.022058,0.009865,5/5,-0.897623,-0.849918
chen_variance,-0.878871,0.023817,0.010651,5/5,-0.900492,-0.852874
standard_disagreement,-0.876246,0.021146,0.009457,5/5,-0.893864,-0.852867
shaker_entropy,-0.862512,0.010641,0.004759,5/5,-0.880233,-0.852500
