Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
likelihood_credal,-0.925442,0.022167,0.009913,5/5,-0.945875,-0.893600
chen_variance,-0.906292,0.025297,0.011313,5/5,-0.945391,-0.882904
shaker_entropy,-0.905831,0.024085,0.010771,5/5,-0.939635,-0.883745
standard_proximity,-0.905388,0.036426,0.016290,5/5,-0.946268,-0.868641
proximity_bc,-0.902264,0.039209,0.017535,5/5,-0.946268,-0.859481
standard_disagreement,-0.899628,0.041283,0.018462,5/5,-0.945875,-0.862205
proximity_auto_lambda,-0.895752,0.037825,0.016916,5/5,-0.955347,-0.865207
smac3_bo,-0.892678,0.032887,0.014708,5/5,-0.946075,-0.862044
proximity_b,-0.891139,0.032227,0.014412,5/5,-0.945391,-0.860633
