Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
proximity_auto_lambda,-0.993866,0.000000,0.000000,1/5,-0.993866,-0.993866
standard_disagreement,-0.993801,0.000000,0.000000,1/5,-0.993801,-0.993801
likelihood_credal,-0.993724,0.000000,0.000000,1/5,-0.993724,-0.993724
chen_variance,-0.993481,0.000000,0.000000,1/5,-0.993481,-0.993481
shaker_entropy,-0.967750,0.000000,0.000000,1/5,-0.967750,-0.967750
proximity_b,-0.962862,0.000000,0.000000,1/5,-0.962862,-0.962862
proximity_bc,-0.962862,0.000000,0.000000,1/5,-0.962862,-0.962862
standard_proximity,-0.962862,0.000000,0.000000,1/5,-0.962862,-0.962862
