Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
smac3_bo,-0.993970,0.000909,0.000407,5/5,-0.994805,-0.992544
proximity_bc,-0.993721,0.001186,0.000530,5/5,-0.994850,-0.992402
proximity_b,-0.993425,0.001301,0.000582,5/5,-0.994956,-0.992182
standard_disagreement,-0.993052,0.001645,0.000736,5/5,-0.994829,-0.990391
chen_variance,-0.992624,0.001911,0.000854,5/5,-0.994236,-0.990522
standard_proximity,-0.992584,0.000880,0.000394,5/5,-0.993517,-0.991297
proximity_auto_lambda,-0.991398,0.001336,0.000597,5/5,-0.993032,-0.990000
likelihood_credal,-0.991064,0.001833,0.000820,5/5,-0.993275,-0.989376
shaker_entropy,-0.988614,0.003388,0.001515,5/5,-0.991508,-0.982845
