Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
likelihood_credal,-0.873693,0.056116,0.025096,5/5,-0.962362,-0.808547
smac3_bo,-0.873667,0.049759,0.022253,5/5,-0.960138,-0.836927
proximity_bc,-0.873489,0.051360,0.022969,5/5,-0.958932,-0.836938
proximity_auto_lambda,-0.871240,0.053856,0.024085,5/5,-0.958932,-0.822636
standard_disagreement,-0.869266,0.053629,0.023983,5/5,-0.962362,-0.827383
shaker_entropy,-0.869164,0.052320,0.023398,5/5,-0.958932,-0.824126
chen_variance,-0.865156,0.058350,0.026095,5/5,-0.956862,-0.818071
standard_proximity,-0.863980,0.052024,0.023266,5/5,-0.955325,-0.830574
proximity_b,-0.863821,0.056838,0.025419,5/5,-0.962362,-0.818479
