Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
proximity_bc,-0.979911,0.017957,0.008031,5/5,-0.990044,-0.948031
smac3_bo,-0.972421,0.018481,0.008265,5/5,-0.989785,-0.946151
proximity_b,-0.967936,0.031299,0.013997,5/5,-0.990314,-0.922984
proximity_auto_lambda,-0.961198,0.027114,0.012126,5/5,-0.990144,-0.927913
standard_disagreement,-0.953215,0.032710,0.014629,5/5,-0.990144,-0.928258
chen_variance,-0.952333,0.028003,0.012523,5/5,-0.984003,-0.926805
likelihood_credal,-0.952120,0.033185,0.014841,5/5,-0.989104,-0.923057
standard_proximity,-0.945723,0.026219,0.011725,5/5,-0.989136,-0.922984
shaker_entropy,-0.940135,0.027003,0.012076,5/5,-0.988210,-0.924424
