Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
proximity_bc,-0.946361,0.020159,0.009015,5/5,-0.977842,-0.924618
standard_proximity,-0.942815,0.028016,0.012529,5/5,-0.984119,-0.914810
shaker_entropy,-0.939014,0.026145,0.011693,5/5,-0.971549,-0.912089
proximity_auto_lambda,-0.938307,0.032974,0.014746,5/5,-0.984119,-0.903440
standard_disagreement,-0.937951,0.026424,0.011817,5/5,-0.971575,-0.902440
chen_variance,-0.936443,0.029427,0.013160,5/5,-0.984119,-0.912696
smac3_bo,-0.934872,0.025201,0.011270,5/5,-0.978812,-0.917877
likelihood_credal,-0.934738,0.032140,0.014373,5/5,-0.979772,-0.903085
proximity_b,-0.932904,0.027991,0.012518,5/5,-0.979772,-0.904628
