Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
standard_proximity,-0.825629,0.006710,0.003001,5/5,-0.834337,-0.815457
proximity_bc,-0.824158,0.015749,0.007043,5/5,-0.834337,-0.796201
proximity_auto_lambda,-0.823008,0.017490,0.007822,5/5,-0.837350,-0.794173
proximity_b,-0.820935,0.010604,0.004742,5/5,-0.837350,-0.809094
standard_disagreement,-0.816696,0.016555,0.007403,5/5,-0.836025,-0.798901
smac3_bo,-0.812875,0.013508,0.006041,5/5,-0.826963,-0.794978
chen_variance,-0.808222,0.014011,0.006266,5/5,-0.827309,-0.794352
likelihood_credal,-0.805126,0.032174,0.014389,5/5,-0.831592,-0.750172
shaker_entropy,-0.757147,0.051802,0.023167,5/5,-0.792059,-0.665821
