approach,rf_config,global_spearman_true,global_spearman_resid,global_log_pearson_true,global_mse_var,global_rmse_var,global_nlpd_aleatoric,id_only_spearman_true,id_only_spearman_resid,id_only_log_pearson_true,id_only_mse_var,id_only_rmse_var,id_only_nlpd_aleatoric,ood_only_spearman_true,ood_only_spearman_resid,ood_only_log_pearson_true,ood_only_mse_var,ood_only_rmse_var,ood_only_nlpd_aleatoric,ood_id_variance_ratio
shaker_entropy,RF_Default,0.4500612849988595,0.24145311715690398,-0.03355434844850854,0.7567147768705688,0.7883016726192309,2762003.3773121797,0.35347234742766226,0.10257493014382099,0.0744242690237438,0.9326815665281889,0.8757431429723899,1424206.5825480877,-0.005453411517017561,0.008929757817796102,-0.049434086124109364,0.35424413471623184,0.4983997441939761,5840160.062483002,-40480332.72403234
shaker_geom_std,RF_Default,0.4500612849988595,0.24145311715690398,0.4670850435934055,0.023236260101616217,0.14691434838655218,0.19952306003109074,0.35347234742766226,0.10257493014382099,0.3833772903087187,0.020383056158378213,0.13834138070900714,0.08171031891323777,-0.005453411517017561,0.008929757817796102,-0.0214145127179731,0.029801895351583774,0.1643560116911016,0.47062961821672544,1.2043254188023982
shaker_geom_var,RF_Default,0.4500612849988595,0.24145311715690398,0.4670850435934055,0.0005432928951945187,0.02198501628498122,0.3569986559938007,0.35347234742766226,0.10257493014382099,0.3833772903087188,0.0003414948966108363,0.0165886896471353,-0.22950193561030774,-0.005453411517017561,0.008929757817796102,-0.021414512717973122,0.0010088194220711846,0.030078605943508932,1.7074585432698355,1.405361705821565
standard_ari_std,RF_Default,0.4877282746272882,0.2535803317548626,0.4904176971354421,0.02632854763352542,0.15611768470348175,0.21565756744146336,0.35923600422641067,0.1055018992891694,0.38867205680504546,0.023364932357749973,0.14773117324572338,0.10372251718754397,-0.007885206247305175,0.02334307090839271,-0.023115131617931745,0.03315395218135938,0.17342617945311684,0.4731752899936541,1.1933928072289697
standard_ari_var,RF_Default,0.4877282746272882,0.2535803317548626,0.49041769713544203,0.0006273452516448071,0.0235242469116691,0.27445873532696996,0.35923600422641067,0.1055018992891694,0.38867205680504546,0.00037886586320834924,0.01765075117376613,-0.2543023415986528,-0.007885206247305175,0.02334307090839271,-0.023115131617931734,0.0012008139694732042,0.0320381632980103,1.4907049455106662,1.3796440725832309
standard_disagreement,RF_Default,0.29945696773516456,0.12269732606653762,0.2993133271592446,0.0008306570369417639,0.02724969369513946,4.03042646690268,0.27623201474319964,0.05173045025612347,0.2945300973322431,0.0009365758926921373,0.02606437021963333,1.5445009846858493,-0.02553872150555529,-0.013950322536364702,-0.027899530802952037,0.0005869265649485365,0.021910703432552154,9.718008051795286,1.1303905597809307
