Approach,Mean_Final_Cost,Std_Dev,Std_Error,Finished_Seeds,Best_Cost,Worst_Cost
smac3_bo,-0.964602,0.014506,0.006487,5/5,-0.976401,-0.948339
standard_proximity,-0.953762,0.006904,0.003088,5/5,-0.965515,-0.947207
standard_disagreement,-0.953068,0.007105,0.003178,5/5,-0.965515,-0.947532
shaker_entropy,-0.952872,0.007243,0.003239,5/5,-0.965515,-0.947099
chen_variance,-0.952568,0.007363,0.003293,5/5,-0.965515,-0.947099
likelihood_credal,-0.951957,0.007940,0.003551,5/5,-0.965515,-0.945498
proximity_bc,-0.951926,0.008935,0.003996,5/5,-0.965515,-0.940510
proximity_b,-0.951632,0.008679,0.003881,5/5,-0.965515,-0.942469
